contract_type,pseudo_fp,customer_name,master_project_code,maintenance_flag,tbb,fiscal_year,quarter,onsite_revenue,offshore_revenue,total_revenue,onsite_billed_months,offshore_billed_months,total_billed_months,operating_margin,total_cost_of_revenue_direct,total_operating_cost,revenue_productivity,start_date,end_date
FP,true,Hi-Tech,MSPUVSTP,Non-Maintenance,,2025,2,0.0,0.0,0.0,0.0,0.0,0.0,-0.6685275261915846,0.23709741812096596,0.6685275261915846,-nan,2024-06-01,2024-06-30
FP,true,Hi-Tech,MSDPEPZ1,Non-Maintenance,,2022,2,0.0,0.0,178.2112541761373,2.451612903225806,31.386021505376352,33.837634408602156,64.20024073807329,81.35749687135672,114.011013438064,5266.7,2021-07-01,2023-06-30
FP,true,Hi-Tech,MSCNSSTP,Maintenance,,2024,1,0.0,0.0,163.8027513159825,4.6,45.230107526881724,49.83010752688172,28.91653633289464,84.55565945372723,134.88621498308785,3287.2,2022-07-01,2023-06-30
FP,false,HealthCare,AEILMO44,Non-Maintenance,,2025,4,0.0,0.0,0.0,0.0,0.0,0.0,5.620504062164855e-16,-5.793976409762536e-16,-5.620504062164855e-16,-nan,2023-10-01,2024-01-31
FP,false,HealthCare,AEILMO44,Non-Maintenance,,2024,3,0.0,0.0,150.7759160174795,4.0,5.0,9.0,86.55856552891119,39.160802346707186,64.2173504885683,16752.9,2023-10-01,2024-01-31
FP,false,HealthCare,M21220MZ,Non-Maintenance,,2024,4,0.0,0.0,0.0,0.0,0.0,0.0,-0.002052566807333102,0.0,0.002052566807333102,-nan,2022-09-20,2022-11-14
FP,false,HealthCare,AEILMO43,Non-Maintenance,,2024,3,0.0,0.0,-0.2357495739272688,0.0,0.5,0.5,-27.057744168347153,2.496219963315532,26.821994594419884,-471.5,2023-08-01,2024-04-30
FP,true,Hi-Tech,MSSMCHST,Maintenance,,2025,2,0.0,0.0,1293.128848566437,37.54838709677419,240.43870967741935,277.98709677419356,367.5577736427466,617.1490737934586,925.5710749236904,4651.8,2023-05-15,2030-03-31
FP,true,Hi-Tech,MSCSPSTP,Non-Maintenance,,2024,4,0.0,0.0,178.0409526822966,6.741935483870968,33.98109010011123,40.723025583982206,23.583116043396906,111.50869546923178,154.4578366388997,4372.0,2023-07-11,2024-06-30
OTM,true,Hi-Tech,MSCONISZ,Maintenance,TBB-T&M,2024,2,0.0,0.0,0.0,0.0,0.0,0.0,-0.0435670590537836,0.0,0.0435670590537836,-nan,2022-06-01,2023-05-31
OTM,true,Hi-Tech,MSSCMCDZ,Non-Maintenance,TBB-T&M,2025,4,0.0,0.0,37.458387034858504,0.0,15.0,15.0,3.1010406485112036,16.73575942919521,34.3573463863473,2497.2,2024-08-19,2026-12-31
FP,false,HealthCare,MLHIXSTP,Non-Maintenance,,2025,4,0.0,0.0,18.919176190476204,1.806451612903226,0.258064516129032,2.0645161290322562,-5.8102963995354076,22.099991173054576,24.72947259001161,9164.0,2025-03-01,2025-05-31
FP,true,Energy,NEE230SP,Non-Maintenance,,2024,3,0.0,0.0,243.63573891508813,6.29032258064516,39.68795698924732,45.97827956989248,78.05443918108963,114.94471498718066,165.5812997339985,5298.9,2023-04-06,2024-01-15
FP,true,Hi-Tech,MSCSPSTP,Non-Maintenance,,2025,1,0.0,0.0,176.91169967899918,7.0,29.7247311827957,36.7247311827957,38.782712939430866,96.04963005575311,138.12898673956832,4817.2,2023-07-11,2024-06-30
FP,false,HealthCare,MLIWAMST,Non-Maintenance,,2023,4,0.0,0.0,99.0003941641338,2.0,15.0,17.0,47.14411715549399,34.54527951367783,51.85627700863981,5823.6,2022-12-01,2023-10-31
FP,true,Energy,NEE821P6,Non-Maintenance,,2025,4,0.0,0.0,114.99888978836589,0.0,4.67741935483871,4.67741935483871,102.38664913894917,7.329578043689405,12.61224064941672,24586.0,2024-12-01,2025-01-31
FP,true,Energy,NEE432AZ,Maintenance,,2024,4,0.0,0.0,10.971138653335084,0.0,2.0,2.0,6.6952925669911725,2.1102020185884016,4.275846086343911,5485.6,2023-02-06,2024-01-31
OTM,true,Hi-Tech,MSPRESZ5,Non-Maintenance,TBB-T&M,2023,3,0.0,0.0,235.49525903132843,0.0,52.0913978494624,52.0913978494624,124.90210488170993,50.50621257815064,110.5931541496185,4520.8,2022-07-19,2023-05-31
TM,false,HealthCare,MOLDCG16,Non-Maintenance,,2023,4,0.0,0.0,0.0,0.0,0.0,0.0,0.225173617021277,0.0,-0.225173617021277,-nan,2022-02-15,2022-08-31
FP,true,Hi-Tech,DYNXCS59,Non-Maintenance,,2023,2,0.0,0.0,0.0,0.0,0.0,0.0,-2.77555756156289e-17,0.0,2.77555756156289e-17,-nan,2022-09-13,2022-09-14
FP,false,HealthCare,MOLFPCON,Maintenance,,2022,4,0.0,0.0,24.8258074395373,0.0,0.25,0.25,6.938785822989099,17.6599131177708,17.8870216165482,99303.2,2022-01-17,2022-07-31
FP,true,Hi-Tech,MSTAPCER,Non-Maintenance,,2023,1,0.0,0.0,4.7343393220639,0.0,0.0,0.0,4.651690418987654,0.0005562058532445971,0.0826489030762465,inf,2022-05-01,2022-05-06
FP,true,Hi-Tech,MSCRMPWA,Non-Maintenance,,2022,2,0.0,0.0,568.8204107652045,15.539784946236558,102.74301075268815,118.28279569892464,196.94899550334338,217.12594290020465,371.87141526186116,4809.0,2021-07-01,2022-12-31
FP,true,Hi-Tech,MSSSSTPD,Non-Maintenance,,2023,3,0.0,0.0,0.0,0.0,0.0,0.0,-0.030349155941929773,0.0,0.030349155941929773,-nan,2021-09-16,2022-06-30
FP,true,Hi-Tech,MSMTSSTP,Maintenance,,2024,2,0.0,0.0,0.0,0.0,0.0,0.0,4.84536210607555,-3.4921905933318103,-4.84536210607555,-nan,2022-07-01,2023-06-30
FP,true,Hi-Tech,MSWAMSP1,Non-Maintenance,,2022,2,0.0,0.0,0.0,0.0,0.0,0.0,75.73217343706793,-75.9921719880891,-75.73217343706793,-nan,2019-06-20,2021-06-30
FP,true,Hi-Tech,MSGXBOX1,Non-Maintenance,,2023,2,0.0,0.0,549.1971811152061,22.2258064516129,70.35913978494625,92.58494623655918,157.33438805478244,304.070160613204,391.8627930604237,5931.8,2022-07-01,2023-06-30
FP,true,Hi-Tech,MSMPOSST,Non-Maintenance,,2022,4,0.0,0.0,402.3787908813817,15.299999999999999,69.69815668202764,84.99815668202761,107.67300918805677,209.74188471901647,294.7057816933249,4734.0,2021-07-01,2022-06-30
FP,true,Hi-Tech,MSEMS302,Maintenance,,2023,3,0.0,0.0,0.0,0.0,0.0,0.0,-0.20076196950022973,0.0,0.20076196950022973,-nan,2021-10-01,2022-06-30
FP,true,Hi-Tech,MSTARHYD,Non-Maintenance,,2022,4,0.0,0.0,341.6620452081378,11.51612903225807,41.49423963133641,53.01036866359449,93.57247267352878,174.1798786150391,248.089572534609,6445.2,2021-08-05,2023-09-11
TM,false,HealthCare,MOLBA236,Non-Maintenance,,2025,1,75.57341462911131,0.0,75.57341462911131,6.0,0.0,6.0,11.790873744174108,56.61475188675545,63.782540884937205,12595.6,2023-11-20,2025-12-31
FP,false,HealthCare,MOLCOZCA,Non-Maintenance,,2025,4,0.0,0.0,-0.0511522562866001,0.0,0.0,0.0,-0.0511522562866001,0.0,0.0,-inf,2024-08-05,2024-10-11
FP,false,HealthCare,MOLBSMQZ,Non-Maintenance,,2024,2,0.0,0.0,640.7928298275518,5.4602150537634415,83.51612903225802,88.97634408602153,369.9614453156737,141.46631879161922,270.8313845118781,7201.8,2023-07-13,2023-09-20
FP,false,HealthCare,M21190MZ,Non-Maintenance,,2024,2,0.0,0.0,-14.431236701112763,7.000000000000002,9.935483870967738,16.935483870967744,-112.23414502471714,76.98226570952465,97.80290832360437,-852.1,2022-11-28,2023-08-31
FP,true,Energy,NEE678SP,Non-Maintenance,,2025,4,0.0,0.0,-0.49842392566782795,0.0,0.0,0.0,1.5734356073914233,-2.8015565866808423,-2.0718595330592513,-inf,2024-07-01,2024-12-31
FP,true,Energy,NEE233ST,Non-Maintenance,,2024,1,0.0,0.0,83.85172878546565,4.0,1.161290322580645,5.161290322580645,40.12176062865577,35.18242796722676,43.72996815680988,16246.3,2023-01-01,2023-08-18
FP,true,Hi-Tech,MSPFXPI1,Non-Maintenance,,2023,2,0.0,0.0,0.0,0.0,0.0,0.0,93.39859727154133,-90.82934004150488,-93.39859727154133,-nan,2020-07-01,2022-06-30
FP,true,Hi-Tech,MSMPOSST,Non-Maintenance,,2023,3,0.0,0.0,0.0,0.0,0.0,0.0,0.8166504851848052,-0.8224176859226634,-0.8166504851848052,-nan,2021-07-01,2022-06-30
FP,true,Hi-Tech,MSWAMSP1,Non-Maintenance,,2022,1,0.0,0.0,680.419291630863,22.53333333333333,124.42795698924728,146.96129032258068,201.52703719855157,335.1234942083032,478.8922544323114,4629.9,2019-06-20,2021-06-30
FP,true,Hi-Tech,MSCSOSTP,Non-Maintenance,,2024,3,0.0,0.0,156.55360332894844,6.0,25.000000000000004,31.0,62.335095727882646,61.47333557382824,94.2185076010658,5050.1,2023-07-11,2024-06-30
OTM,true,Hi-Tech,MSCSAZRP,Non-Maintenance,TBB-T&M,2025,2,0.0,0.0,38.16328281824045,0.0,16.64516129032258,16.64516129032258,3.9681347264377447,17.406283688866143,34.1951480918027,2292.8,2024-04-01,2030-03-31
FP,true,Hi-Tech,MSCRM3KP,Non-Maintenance,,2023,3,0.0,0.0,286.132024684494,8.03225806451613,51.09139784946236,59.12365591397838,110.68016024587588,109.79353682582769,175.45186443861814,4839.6,2022-07-01,2023-06-30
FP,true,Energy,NEE407BS,Non-Maintenance,,2024,2,0.0,0.0,40.76753448949654,3.0,0.0,3.0,15.17078772364745,22.40707281269714,25.59674676584909,13589.2,2023-01-01,2023-12-31
FP,true,Energy,NEE268WD,Non-Maintenance,,2024,2,0.0,0.0,119.60303898030602,6.0,0.0,6.0,-2.961612315674188,110.63660051914842,122.56465129598021,19933.8,2023-01-01,2023-12-31
FP,true,Energy,NEE501ST,Non-Maintenance,,2024,2,0.0,0.0,46.07444554964257,1.483870967741935,9.19354838709677,10.677419354838714,7.264031671079104,26.586656975190074,38.810413878563466,4315.1,2023-06-01,2023-12-31
FP,true,Energy,NE718ME2,Maintenance,,2024,4,0.0,0.0,23.55440949277947,2.903225806451613,0.0,2.903225806451613,-0.6420205367936127,18.821599003947767,24.196430029573083,8113.2,2024-01-04,2024-12-31
FP,true,Energy,NEE407BS,Non-Maintenance,,2023,4,0.0,0.0,14.238207294832858,1.0,0.0,1.0,5.35227448724773,7.9338312462006,8.885932807585128,14238.2,2023-01-01,2023-12-31
FP,true,Hi-Tech,MSCFSSRE,Maintenance,,2022,2,0.0,0.0,101.8525979081162,6.0,0.0,6.0,30.121473110678508,65.11306001345847,71.73112479743769,16975.4,2020-07-01,2021-12-31
FP,false,HealthCare,MHD133BS,Non-Maintenance,,2024,3,0.0,0.0,245.87683773869273,6.0,18.0,24.0,145.06305165051347,77.21757720853411,100.81378608817926,10244.9,2023-08-01,2023-12-31
FP,true,Energy,FPLPMPH6,Non-Maintenance,,2025,2,0.0,0.0,49.314489967503725,3.0,1.903225806451613,4.90322580645161,11.227064544546408,31.954638544467624,38.08742542295732,10057.6,2024-01-01,2024-12-31
FP,false,HealthCare,M22098MZ,Non-Maintenance,,2024,3,0.0,0.0,1.28829529072561,0.0,0.0,0.0,1.28829529072561,0.0,0.0,inf,2023-01-04,2023-04-03
FP,true,Hi-Tech,MSIDOSST,Non-Maintenance,,2022,1,0.0,0.0,152.14349281282875,2.0,33.92150537634408,35.92150537634408,75.08826291432072,40.37854090105236,77.05522989850803,4235.4,2020-07-01,2021-06-30
FP,false,HealthCare,MOSFIMQZ,Non-Maintenance,,2024,3,0.0,0.0,1.172448582412302,0.0,0.0,0.0,1.172448582412302,0.0,0.0,inf,2022-04-04,2022-10-15
FP,false,HealthCare,MH202IVM,Non-Maintenance,,2024,3,0.0,0.0,0.445410619894282,0.0,0.0,0.0,0.445410619894282,0.0,0.0,inf,2022-10-17,2023-01-13
FP,true,Energy,NEE407BS,Non-Maintenance,,2024,1,0.0,0.0,39.56271605171369,3.0,0.0,3.0,9.955038134984559,26.30037227513069,29.607677916729134,13187.6,2023-01-01,2023-12-31
FP,true,Energy,NEE176DW,Maintenance,,2024,3,0.0,0.0,-0.808929601153292,0.0,0.0,0.0,-0.8126702086980148,-0.000628619488165325,0.0037406075447227183,-inf,2022-07-25,2023-08-31
FP,true,Energy,NEE357WD,Non-Maintenance,,2024,4,0.0,0.0,58.3135527739069,3.0,0.0,3.0,7.119378674432227,45.19323846365003,51.19417409947467,19437.9,2023-08-15,2024-08-31
FP,false,HealthCare,M231082M,Non-Maintenance,,2025,4,0.0,0.0,-0.591761396256746,0.0,0.0,0.0,-0.591761396256746,0.0,0.0,-inf,2024-05-18,2024-05-18
FP,true,Energy,NEE253WD,Non-Maintenance,,2024,4,0.0,0.0,0.0,0.0,0.0,0.0,3.2920325935546337,-3.29718094321463,-3.2920325935546337,-nan,2022-07-01,2023-12-31
FP,true,Hi-Tech,MSCRMMNP,Maintenance,,2022,3,0.0,0.0,0.0,0.0,0.0,0.0,0.03299544079749407,-0.00707647968118202,-0.03299544079749407,-nan,2021-07-01,2021-07-31
FP,true,Hi-Tech,MSSSSTPD,Non-Maintenance,,2022,2,0.0,0.0,8.71513695475481,0.0,0.5,0.5,6.51005879165538,1.75330411812517,2.2050781630994294,17430.3,2021-09-16,2022-06-30
FP,false,HealthCare,MHEDIUAT,Non-Maintenance,,2024,3,0.0,0.0,0.276633950024027,0.0,0.0,0.0,0.276633950024027,0.0,0.0,inf,2023-03-27,2023-06-30
FP,true,Hi-Tech,MSETLSTP,Non-Maintenance,,2024,4,0.0,0.0,194.049863869314,0.0,42.0645161290323,42.0645161290323,112.58547599967565,41.9273992554808,81.46438786963836,4613.1,2023-02-01,2024-01-31
FP,true,Hi-Tech,MSHRECST,Non-Maintenance,,2022,3,0.0,0.0,0.0,0.0,0.0,0.0,0.002408997020496906,0.0,-0.002408997020496906,-nan,2019-04-15,2021-06-30
FP,false,HealthCare,M21112M1,Maintenance,,2024,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0009253764927770573,0.0,-0.0009253764927770573,-nan,2022-05-27,2022-09-30
FP,true,Energy,FPL427WD,Non-Maintenance,,2024,3,0.0,0.0,32.2865952554438,3.0,0.0,3.0,-1.4920972657177352,28.25651594801844,33.77869252116153,10762.2,2023-01-17,2024-01-16
FP,true,Hi-Tech,MSSIFEST,Non-Maintenance,,2022,3,0.0,0.0,285.7670093163069,6.032258064516131,64.74301075268824,70.77526881720435,114.87709211293364,103.5585281002807,170.88991720337324,4037.7,2020-05-01,2023-04-15
FP,false,HealthCare,MOLUMGQZ,Non-Maintenance,,2025,4,0.0,0.0,-0.43228671489264103,0.0,0.0,0.0,1.4190716541106343,-2.3122311602013226,-1.8513583690032753,-inf,2024-10-14,2024-12-31
FP,false,HealthCare,M21112M1,Maintenance,,2024,4,0.0,0.0,0.0,0.0,0.0,0.0,-0.00469042000712604,0.0,0.00469042000712604,-nan,2022-05-27,2022-09-30
FP,false,HealthCare,M21205M1,Non-Maintenance,,2024,3,0.0,0.0,0.5662507208073041,0.0,0.0,0.0,0.5662507208073041,0.0,0.0,inf,2022-10-21,2022-12-26
OTM,true,Hi-Tech,SAHSFY25,Maintenance,TBB-T&M,2025,4,0.0,0.0,342.166994333295,0.0,5.82637096774194,5.82637096774194,315.5762622670818,14.98341709632649,26.590732066213207,58727.3,2024-12-01,2025-09-30
FP,true,Hi-Tech,MSCCLCM4,Non-Maintenance,,2025,3,0.0,0.0,299.8492575217542,18.0,34.10645161290323,52.10645161290323,76.42570945059099,161.06457899680254,223.42354807116322,5754.6,2024-03-01,2025-06-30
FP,true,Hi-Tech,MSCRM3XP,Non-Maintenance,,2022,3,0.0,0.0,151.30977345649924,13.0,8.0,21.0,12.824371306468006,110.63514307037771,138.48540215003123,7205.2,2021-10-01,2022-06-30
FP,false,HealthCare,MOLSPU82,Non-Maintenance,,2024,4,0.0,0.0,-0.05206303004864887,0.0,0.0,0.0,-1.7030533917576123,1.5020109580911774,1.6509903617089634,-inf,2022-06-01,2024-03-21
FP,false,HealthCare,MHD021BS,Non-Maintenance,,2024,1,0.0,0.0,0.0,0.0,0.0,0.0,0.229734064937044,-0.20940534929164661,-0.229734064937044,-nan,2023-02-01,2023-03-31
FP,true,Hi-Tech,MSHRGH31,Non-Maintenance,,2023,4,0.0,0.0,92.3885309425826,1.9608294930875578,6.221382488479269,8.18221198156682,56.61420574130183,27.561168533533497,35.774325201280774,11291.4,2022-09-01,2023-06-30
FP,true,Hi-Tech,MSSRDPZ8,Non-Maintenance,,2023,3,0.0,0.0,0.0,0.0,0.0,0.0,0.010821716261710995,-0.00987609329446065,-0.010821716261710995,-nan,2022-01-01,2022-06-30
OTM,false,HealthCare,MOLINFOP,Maintenance,TBB-T&M,2025,4,0.0,0.0,6386.487252397879,312.5760368663598,705.9422235023045,1018.5182603686636,160.28162983840946,4941.326602724002,6226.20562255947,6270.4,2019-02-04,2029-09-30
FP,true,Hi-Tech,MSCSME14,Non-Maintenance,,2024,3,0.0,0.0,0.0,0.0,0.0,0.0,0.1776551989284288,-0.00890051664063439,-0.1776551989284288,-nan,2022-07-01,2023-06-30
TM,false,HealthCare,MOL017AN,Non-Maintenance,,2024,4,41.7777484107314,0.0,41.7777484107314,3.0,0.0,3.0,14.844492631580447,23.493387650566508,26.93325577915095,13925.9,2023-11-01,2024-03-31
TM,false,HealthCare,MOL017AN,Non-Maintenance,,2024,3,17.32851089873802,0.0,17.32851089873802,1.4333333333333331,0.0,1.4333333333333331,4.599675056115,11.21092789035017,12.72883584262302,12089.7,2023-11-01,2024-03-31
FP,true,Hi-Tech,MSGAASST,Non-Maintenance,,2023,1,0.0,0.0,142.01655621001515,3.233333333333333,6.03333333333333,9.26666666666667,89.66763703818417,40.39421288191084,52.348919171830985,15325.5,2022-03-01,2023-06-30
FP,false,HealthCare,MOLHIEMZ,Non-Maintenance,,2025,2,0.0,0.0,33.32064965945754,1.419354838709677,2.172043010752685,3.591397849462369,5.253374528294254,23.91846302026133,28.067275131163285,9277.9,2024-08-19,2024-10-11
FP,true,Energy,NEE339ST,Non-Maintenance,,2024,3,0.0,0.0,-2.147158817876018,0.0,0.0,0.0,-1.2219896581149825,-0.9431546417894561,-0.9251691597610356,-inf,2023-03-01,2023-08-31
FP,true,Energy,NEE339ST,Non-Maintenance,,2024,4,0.0,0.0,0.0,0.0,0.0,0.0,-0.009894811781049742,0.0,0.009894811781049742,-nan,2023-03-01,2023-08-31
TM,true,Hi-Tech,MSMORH31,Maintenance,,2024,1,0.0,0.0,0.0,0.0,0.0,0.0,0.01583356444200071,0.0,-0.01583356444200071,-nan,2023-01-01,2023-02-15
FP,false,HealthCare,MECMOZ30,Non-Maintenance,,2023,4,0.0,0.0,29.12179331306995,0.387096774193548,0.0967741935483871,0.483870967741936,24.15456303951372,4.4840971428571486,4.967230273556229,60185.0,2023-02-22,2023-03-03
FP,true,Hi-Tech,MSRMCAB1,Non-Maintenance,,2023,1,0.0,0.0,192.6623921737541,6.0,3.0,9.0,110.38678948731054,72.37571083885871,82.27560268644358,21406.9,2021-01-11,2022-06-30
TM,true,Energy,NE485ADH,Maintenance,,2025,3,66.89410039691057,14.486233600228315,81.3803339971389,6.0,3.0,9.0,23.93644296662708,44.84860432198635,57.44389103051182,9042.3,2024-01-01,2024-12-31
FP,true,Energy,NEE367ST,Non-Maintenance,,2024,4,0.0,0.0,0.0,0.0,0.0,0.0,0.7737752532973252,-0.7625125503099527,-0.7737752532973252,-nan,2023-11-01,2023-12-31
TM,false,HealthCare,MOL241PM,Non-Maintenance,,2025,3,44.1350056670539,-0.217116410196171,43.917889256857805,3.0,0.0,3.0,10.346463388381018,30.348216091028966,33.57142586847679,14639.3,2023-11-17,2025-02-28
FP,false,HealthCare,M31110MZ,Non-Maintenance,,2025,2,0.0,0.0,0.0,0.0,0.0,0.0,0.051903929084810604,0.0,-0.051903929084810604,-nan,2023-06-29,2023-08-31
TM,false,HealthCare,MOL308BA,Non-Maintenance,,2025,4,-0.264788150189459,0.0,-0.264788150189459,0.0,0.0,0.0,-0.2706456414786995,0.0,0.005857491289240513,-inf,2024-01-01,2024-09-30
FP,false,HealthCare,M31487MZ,Non-Maintenance,,2025,4,0.0,0.0,75.34797174987816,2.040322580645161,11.117741935483867,13.158064516129029,23.21444220294083,33.801508616320454,52.133529546937325,5726.4,2024-10-17,2025-09-30
FP,true,Hi-Tech,MSCSPFHS,Non-Maintenance,,2022,1,0.0,0.0,458.5854700459639,14.8,53.63763440860214,68.43763440860214,224.7103622160098,164.26175416183884,233.87510782995412,6700.8,2020-08-01,2021-06-30
FP,true,Hi-Tech,MSCSPFHS,Non-Maintenance,,2022,3,0.0,0.0,0.0,0.0,0.0,0.0,-0.09445420643889965,0.0,0.09445420643889965,-nan,2020-08-01,2021-06-30
FP,true,Energy,NEE102ST,Non-Maintenance,,2024,1,0.0,0.0,133.75359771033732,0.0,30.979569892473123,30.979569892473123,71.45655946399333,29.776448779085612,62.29703824634399,4317.5,2022-01-01,2024-09-30
FP,true,Energy,NEE102ST,Non-Maintenance,,2024,4,0.0,0.0,76.67854045325191,0.967741935483872,23.080088987764185,24.047830923248064,17.533855999178275,35.250376066581836,59.14468445407364,3188.6,2022-01-01,2024-09-30
FP,false,HealthCare,MOLAOMOH,Non-Maintenance,,2025,2,0.0,0.0,0.0,1.0,0.0,1.0,-12.646954239331228,11.604904060546941,12.646954239331228,0.0,2024-08-01,2024-12-31
FP,true,Energy,NEE983H3,Non-Maintenance,,2023,4,0.0,0.0,0.0,0.0,0.0,0.0,-0.000438419452887538,0.0,0.000438419452887538,-nan,2022-01-01,2022-06-30
FP,true,Energy,NEE139AZ,Maintenance,,2023,4,0.0,0.0,0.0,0.0,0.0,0.0,-0.0027186698529111037,0.0,0.0027186698529111037,-nan,2022-01-01,2022-12-31
TM,false,HealthCare,MOLDCG23,Non-Maintenance,,2024,1,-0.609834712213753,22.16878568529197,21.558950973078222,0.0,3.0,3.0,13.654805482831783,4.61197205105924,7.904145490246439,7186.3,2022-04-01,2023-07-31
TM,false,HealthCare,MLDCG105,Non-Maintenance,,2024,4,47.116891004901,0.0,47.116891004901,3.0,0.0,3.0,7.799604822702369,36.16800276323743,39.31728618219863,15705.6,2023-01-01,2024-04-30
TM,false,HealthCare,MOLDCG23,Non-Maintenance,,2024,3,1.688765377222494,0.0,1.688765377222494,0.0,0.0,0.0,1.688765377222494,0.0,0.0,inf,2022-04-01,2023-07-31
TM,false,HealthCare,MLDCG105,Non-Maintenance,,2025,1,16.43921688047,0.0,16.43921688047,1.0,0.0,1.0,1.602751784203409,13.62454633736963,14.83646509626659,16439.2,2023-01-01,2024-04-30
FP,false,HealthCare,M31149MZ,Non-Maintenance,,2024,2,0.0,0.0,0.0,1.0,0.0,1.0,-18.498997352587246,17.482420697954268,18.498997352587246,0.0,2023-08-14,2024-01-31
OTM,true,Hi-Tech,MSENTBSZ,Non-Maintenance,TBB-T&M,2025,3,0.0,0.0,9.60350565121862,0.0,11.74193548387097,11.74193548387097,-30.668365740293275,27.67720935076803,40.271871391511894,817.9,2024-10-01,2030-03-31
OTM,true,Hi-Tech,MSVCPHZ3,Non-Maintenance,TBB-T&M,2025,1,0.0,0.0,54.1240650455102,0.0,25.5806451612903,25.5806451612903,0.5344142734842112,22.400888962577554,53.58965077202599,2115.8,2024-01-01,2026-06-30
TM,false,HealthCare,MOLDCG24,Non-Maintenance,,2023,4,0.0,0.0,0.0,0.0,0.0,0.0,-0.68994820668693,0.0,0.68994820668693,-nan,2022-04-01,2022-12-31
TM,false,HealthCare,MOL17ONA,Non-Maintenance,,2024,3,16.93594162614115,0.0,16.93594162614115,1.0,0.0,1.0,8.1071130894276,7.784284113962979,8.828828536713552,16935.9,2022-12-01,2023-10-31
FP,true,Energy,NEE937ST,Non-Maintenance,,2022,4,0.0,0.0,9.0946309148265,0.0,4.0,4.0,-0.6543275924162102,5.3227552576235535,9.74895850724271,2273.7,2021-04-01,2022-03-31
FP,true,Hi-Tech,MSESOFMC,,,2022,1,0.0,0.0,0.0417011278195489,0.0,0.0,0.0,0.04209798686624551,0.0,-0.00039685904669661126,inf,2021-04-01,2021-06-30
FP,true,Hi-Tech,MSICSTP9,,,2023,1,0.0,0.0,0.0,0.0,0.0,0.0,-0.00879316936408819,0.0,0.00879316936408819,-nan,2021-04-01,2022-06-30
TM,false,HealthCare,MH18OD49,,,2024,3,10.70283769822201,0.0,10.70283769822201,0.0,0.0,0.0,10.702796244602627,0.0,4.145361938334702e-05,inf,2022-03-01,2025-03-31
FP,false,HealthCare,MHS047B2,,,2022,4,0.0,0.0,-0.804070452155624,0.0,0.0,0.0,-0.804070452155624,0.0,0.0,-inf,2022-03-01,2022-03-31
FP,false,HealthCare,MHH048B2,,,2022,4,0.0,0.0,-0.6259409831756048,0.0,0.0,0.0,-0.8197255520504726,0.111724500525762,0.19378456887486784,-inf,2022-03-01,2022-03-31
TM,false,HealthCare,MH18CL02,,,2025,1,0.0,0.0,0.0,0.0,0.0,0.0,0.00638265844421512,-0.00590800191662674,-0.00638265844421512,-nan,2022-03-01,2025-03-31
TM,false,HealthCare,MH19WP03,,,2024,4,0.0,0.0,0.0,0.0,0.0,0.0,-9.47587259268814e-05,0.0,9.47587259268814e-05,-nan,2022-03-01,2025-03-31
TM,false,HealthCare,MH18OF19,,,2022,4,0.0,0.0,0.0,0.0,0.0,0.0,-0.001898659305993699,0.0,0.001898659305993699,-nan,2022-03-01,2025-03-31
TM,false,HealthCare,MH18OF59,,,2025,2,0.0,0.0,0.0,0.0,0.0,0.0,-0.000239292044710834,0.0,0.000239292044710834,-nan,2022-03-01,2025-03-31
TM,false,HealthCare,MH19WP03,,,2024,2,0.0,0.0,0.0,0.0,0.0,0.0,3.740209428504298e-06,0.0,-3.740209428504298e-06,-nan,2022-03-01,2025-03-31
TM,false,HealthCare,MH18CM35,,,2024,3,5.199120374819795,0.0,5.199120374819795,0.0,0.0,0.0,5.199120374819795,0.0,0.0,inf,2023-12-01,2024-01-31
TM,false,HealthCare,MH18CJ23,,,2024,3,2.61454036520903,0.0,2.61454036520903,0.0,0.0,0.0,2.61454036520903,0.0,0.0,inf,2023-12-01,2024-01-31
FP,false,HealthCare,MM7IEDPS,,,2024,3,0.0,0.0,0.615185968284479,0.0,0.0,0.0,0.615185968284479,0.0,0.0,inf,2023-12-01,2024-01-31
TM,false,HealthCare,MH18CL02,,,2024,2,0.0,0.0,0.0,0.0,0.0,0.0,1.5165709600916961e-05,0.0,-1.5165709600916961e-05,-nan,2022-03-01,2025-03-31
TM,false,HealthCare,MH18PSC2,,,2024,4,0.0,0.0,0.0,0.0,0.0,0.0,-0.010088061046371007,0.0,0.010088061046371007,-nan,2023-12-01,2024-01-31
FP,true,Hi-Tech,MSPSSPZ1,,,2022,1,0.0,0.0,0.770477980665951,0.0,0.0,0.0,0.777810424004917,0.0,-0.007332443338965988,inf,2021-04-01,2021-06-30
FP,true,Hi-Tech,MSMAISA,,,2023,1,0.0,0.0,-0.0652576510593775,0.0,0.0,0.0,0.38306042118718453,0.0,-0.44831807224656206,-inf,2022-02-01,2022-05-31
TM,false,HealthCare,MH18WP01,,,2024,1,0.0,0.0,0.0,0.0,0.0,0.0,-6.857650923999841e-05,0.0,6.857650923999841e-05,-nan,2022-03-01,2025-03-31
TM,false,HealthCare,MH18OF19,,,2024,2,0.0,0.0,0.0,0.0,0.0,0.0,2.9393705885254987e-05,0.0,-2.9393705885254987e-05,-nan,2022-03-01,2025-03-31
